"row_index_1based","dataset_slice","word_token_count","sign_token_count","ivc_p95_length_eligible","raw_sequence"
"274","real_series_d_default_clean","4","9","false","wi-na-jo e-ra u-ta-jo OVIS:m"
"275","real_series_d_default_clean","4","12","false","ta-we-si-jo pe-ri-qo-te-jo e-ra OVIS:m"
"276","real_series_d_default_clean","4","11","false","pu-to-ro pe-ri-qo-te-jo e-ra OVIS:m"
"277","real_series_d_default_clean","5","11","false","ku-ka-no pu-na-so a-te-jo OVIS:m oOVIS:m"
"278","real_series_d_default_clean","3","6","true","te-mi-ro di-ro OVIS:m"
"279","real_series_d_default_clean","3","6","true","si-ki-to pu-so OVIS:m"
"280","real_series_d_default_clean","3","6","true","ta-pe-ro e-ra OVIS:m"
"281","real_series_d_default_clean","3","7","true","ka-ne-u-ta a-ka OVIS:m"
"282","real_series_d_default_clean","2","5","true","qa-na-no-to OVIS:m"
"283","real_series_d_default_clean","3","7","true","a-ri-ko da-*22-to OVIS:m"
"284","real_series_d_default_clean","2","3","true","di-ro OVIS:m"
"285","real_series_d_default_clean","4","8","true","e-ra-to *56-ko-we OVIS:m peOVIS:m"
"286","real_series_d_default_clean","5","8","true","qe-ri do-ti-ja OVIS:m OVIS:f peOVIS:m"
"287","real_series_d_default_clean","5","10","false","da-wo te-ra-po-si-jo OVIS:m OVIS:f oOVIS:m"
"288","real_series_d_default_clean","5","8","true","a-nu-mo qa-ra OVIS:m OVIS:f oOVIS:m"
"289","real_series_d_default_clean","3","7","true","ki-*18-i-so qa-ra OVIS:m"
"290","real_series_d_default_clean","4","8","true","se-me-tu-ro e-ra OVIS:m paOVIS:m"
"291","real_series_d_default_clean","4","9","false","e-wa-ra-jo do-ti-ja OVIS:m OVIS:f"
"292","real_series_d_default_clean","4","8","true","tu-ma-da-ro da-wo OVIS:m OVIS:f"
"293","real_series_d_default_clean","4","7","true","ra-ja u-ta-jo OVIS:m oOVIS:m"
"294","real_series_d_default_clean","5","11","false","tu-*56-da-ro e-ra u-ta-jo OVIS:m OVIS:m"
"295","real_series_d_default_clean","6","14","false","o-to-ro-qa da-wo te-ra-po-si-jo OVIS:m OVIS:f oOVIS:m"
"296","real_series_d_default_clean","3","4","true","da-wo OVIS:m OVIS:f"
"297","real_series_d_default_clean","4","8","true","pa-ra-to da-*22-to OVIS:m OVIS:f"
"298","real_series_d_default_clean","5","10","false","ma-ta-u-ro ri-jo-no OVIS:m OVIS:f paOVIS:m"
"299","real_series_d_default_clean","5","8","true","po-me pu-na-so OVIS:m OVIS:f paOVIS:m"
"300","real_series_d_default_clean","4","11","false","wi-ja-ma-ro pa-i-to u-ta-jo OVIS:m"
"301","real_series_d_default_clean","3","7","true","i-ne-u ri-jo-no OVIS:m"
"302","real_series_d_default_clean","5","9","false","te-ru-ro da-*22-to OVIS:m OVIS:f paOVIS:m"
"303","real_series_d_default_clean","6","13","false","mo-qo-so pu-na-so e-me-si-jo OVIS:m OVIS:f oOVIS:m"
"304","real_series_d_default_clean","4","12","false","ti-ri-jo-ko-so *56-ko-we u-ta-jo OVIS:m"
"305","real_series_d_default_clean","5","13","false","e-u-me-ta ra-ja pe-ri-qo-te-jo OVIS:m OVIS:f"
"306","real_series_d_default_clean","4","9","false","e-u-ko-ro ti-ri-to OVIS:m OVIS:f"
"307","real_series_d_default_clean","3","6","true","e-u-mo ra-to OVIS:m"
"308","real_series_d_default_clean","4","11","false","ku-ke-to se-to-i-ja a-te-jo OVIS:m"
"309","real_series_d_default_clean","3","8","true","ku-ta-si-jo ti-ri-to OVIS:m"
"310","real_series_d_default_clean","3","6","true","ku-ne-u da-wo OVIS:m"
"311","real_series_d_default_clean","6","10","false","se-do ra-ja u-ta-jo OVIS:m OVIS:f oOVIS:m"
"312","real_series_d_default_clean","5","10","false","wi-da-ka-so su-ri-mo OVIS:m OVIS:f paOVIS:m"
"313","real_series_d_default_clean","4","9","false","wi-*65-te-u *56-ko-we OVIS:m peOVIS:m"
"314","real_series_d_default_clean","4","8","true","su-ma-no ti-ri-to kiOVIS:m peOVIS:m"
"315","real_series_d_default_clean","5","9","false","ta-de-so e-ko-so OVIS:m OVIS:f oOVIS:m"
"316","real_series_d_default_clean","4","8","true","ta-na-po-so pu-so OVIS:m peOVIS:m"
"317","real_series_d_default_clean","4","10","false","ri-ma-zo tu-ni-ja u-ta-jo OVIS:m"
"318","real_series_d_default_clean","5","10","false","po-to ru-ki-to u-ta-jo OVIS:m oOVIS:m"
"319","real_series_d_default_clean","3","5","true","da-*83-jo OVIS:m peOVIS:m"
"320","real_series_d_default_clean","4","11","false","da-ja-ro ru-ki-to we-we-si-jo OVIS:m"
"321","real_series_d_default_clean","4","8","true","*56-ri-to ru-ki-to OVIS:m OVIS:f"
"322","real_series_d_default_clean","5","8","true","ja-ra-to qa-ra OVIS:m OVIS:f oOVIS:m"
"323","real_series_d_default_clean","4","6","true","ke-*83-*18 OVIS:m OVIS:f paOVIS:m"
"324","real_series_d_default_clean","4","9","false","de-ke-se-u do-ti-ja OVIS:m OVIS:f"
"325","real_series_d_default_clean","2","8","true","ke-me-u pe-ri-qo-te-jo"
"326","real_series_d_default_clean","3","7","true","ki-ki-jo ku-ta-to OVIS:m"
"327","real_series_d_default_clean","6","10","false","ru-ma-no su-ri-mo OVIS:m OVIS:f paOVIS:m peOVIS:m"
"328","real_series_d_default_clean","1","3","true","ru-na-so"
"329","real_series_d_default_clean","2","6","true","wa-du-ka-sa-ro OVIS:m"
"330","real_series_d_default_clean","2","6","true","i-je-ro e-ko-so"
"331","real_series_d_default_clean","3","6","true","ka-jo ku-ta-to OVIS:m"
"332","real_series_d_default_clean","5","10","false","ma-di-qo da-wo u-ta-jo OVIS:m OVIS:f"
"333","real_series_d_default_clean","3","9","false","ma-ri-ti-wi-jo *56-ko-we OVIS:m"
"334","real_series_d_default_clean","5","10","false","a-wo-i-jo ri-jo-no OVIS:m OVIS:f OVIS:m"
"335","real_series_d_default_clean","6","17","false","a-nu-ko pa-i-to ki-ri-jo-te we-we-si-jo-jo OVIS:m OVIS:f"
"336","real_series_d_default_clean","3","6","true","a-ze-ta e-ra OVIS:m"
"337","real_series_d_default_clean","5","11","false","a-te-i-ja-ta ku-ta-to OVIS:m OVIS:f paOVIS:m"
"338","real_series_d_default_clean","4","7","true","a-si-wi-jo OVIS:m OVIS:f peOVIS:m"
"339","real_series_d_default_clean","1","3","true","a-ti-jo"
"340","real_series_d_default_clean","4","7","true","a-na-ki-ti OVIS:m OVIS:f paOVIS:m"
"341","real_series_d_default_clean","5","11","false","a-ko-mo-ni-jo ku-ta-to OVIS:m OVIS:f oOVIS:m"
"342","real_series_d_default_clean","3","8","true","to-u-na-ta do-ti-ja OVIS:m"
"343","real_series_d_default_clean","3","8","true","ki-sa-nu-mo ri-jo-no OVIS:m"
"344","real_series_d_default_clean","1","4","true","ko-no-si-ja"
"345","real_series_d_default_clean","2","7","true","qa-si-da-ro ku-ta-to"
"346","real_series_d_default_clean","1","4","true","wa-du-na-ro"
"347","real_series_d_default_clean","4","8","true","wo-*65-ro ru-ki-to OVIS:m OVIS:f"
"348","real_series_d_default_clean","3","8","true","o-ta2-no qa-na-no-to OVIS:m"
"349","real_series_d_default_clean","3","7","true","qo-te-ro pa-i-to OVIS:m"
"350","real_series_d_default_clean","5","13","false","i-ke-ke-ra ku-ta-to da-mi-ni-jo OVIS:m peOVIS:m"
"351","real_series_d_default_clean","1","3","true","qi-ja-zo"
"352","real_series_d_default_clean","2","7","true","di-ki-nu-wo ra-su-to"
"353","real_series_d_default_clean","4","10","false","di-wo u-ta-jo-jo da-*22-to OVIS:m"
"354","real_series_d_default_clean","1","3","true","di-za-so"
"355","real_series_d_default_clean","4","8","true","na-wi-ro pa-i-to OVIS:m OVIS:f"
"356","real_series_d_default_clean","3","11","false","o-ki-ro pa-i-to we-we-si-jo-jo"
"357","real_series_d_default_clean","3","8","true","o-ra do-ti-ja a-te-jo"
"358","real_series_d_default_clean","5","9","false","o-na-jo tu-ni-ja OVIS:m OVIS:f paOVIS:m"
"359","real_series_d_default_clean","3","9","false","qi-nwa-so da-wo ki-ri-jo-te"
"360","real_series_d_default_clean","3","7","true","ta-*49-ro pu-na-so OVIS:m"
"361","real_series_d_default_clean","5","8","true","u-ta-no ra-to OVIS:m OVIS:f paOVIS:m"
"362","real_series_d_default_clean","4","8","true","we-wa-do-ro qa-ra OVIS:m OVIS:f"
"363","real_series_d_default_clean","5","7","true","te-mi ra-to OVIS:m OVIS:f peOVIS:m"
"364","real_series_d_default_clean","3","10","false","ta-na-to e-ko-so u-ta-jo-jo"
"365","real_series_d_default_clean","3","7","true","ka-ni-to e-ko-so kiOVIS:m"
"366","real_series_d_default_clean","3","11","false","a-te-mo ku-ta-to we-we-si-jo-jo"
"367","real_series_d_default_clean","3","6","true","da-mi-ni-jo OVIS:m oOVIS:m"
"368","real_series_d_default_clean","2","7","true","di-ka-ta-ro su-ri-mo"
"369","real_series_d_default_clean","2","5","true","de-we-ra ra-to"
"370","real_series_d_default_clean","1","3","true","wo-ro-to"
"371","real_series_d_default_clean","5","10","false","ka-da-i-so do-ti-ja OVIS:m OVIS:f oOVIS:m"
"372","real_series_d_default_clean","5","9","false","ta-di-*22-so qa-ra OVIS:m OVIS:f oOVIS:m"
"373","real_series_d_default_clean","2","4","true","tu-ni-ja OVIS:m"
"374","real_series_d_default_clean","1","3","true","po-ro-ko"
"375","real_series_d_default_clean","2","7","true","sa-ma-ja-so tu-ni-ja"
"376","real_series_d_default_clean","5","10","false","i-se-we-ri-jo e-ra OVIS:m OVIS:f paOVIS:m"
"377","real_series_d_default_clean","5","9","false","da-na-ro pa-i-to OVIS:m OVIS:f paOVIS:m"
"378","real_series_d_default_clean","2","9","false","*56-ko-we-i e-ka-ra-e-we"
"379","real_series_d_default_clean","4","6","true","*56-ko-we OVIS:m OVIS:f peOVIS:m"
"380","real_series_d_default_clean","4","8","true","de-a-ta *56-ko-we OVIS:m peOVIS:m"
"381","real_series_d_default_clean","3","5","true","su-se ra-to OVIS:m"
"382","real_series_d_default_clean","3","7","true","wi-ra-ne ku-ta-to OVIS:m"
"383","real_series_d_default_clean","3","6","true","po-ka-ro pu-so OVIS:m"
"384","real_series_d_default_clean","2","5","true","ta-so su-ri-mo"
"385","real_series_d_default_clean","5","10","false","ka-ta-wo da-mi-ni-jo OVIS:m LANA oLANA"
"386","real_series_d_default_clean","3","8","true","a-nu-mo ki-ri-jo-te OVIS:m"
"387","real_series_d_default_clean","3","8","true","a3-ke-wa-ta ri-jo-no OVIS:m"
"388","real_series_d_default_clean","5","7","true","ku-jo ra-to OVIS:m OVIS:f peOVIS:m"
"389","real_series_d_default_clean","4","7","true","o-na-ja ra-to OVIS:m OVIS:f"
"390","real_series_d_default_clean","3","8","true","ra-su-to ki-ri-jo-te OVIS:m"
"391","real_series_d_default_clean","3","7","true","ku-i-so ri-jo-no OVIS:m"
"392","real_series_d_default_clean","3","7","true","pi-ki-nu-wo ra-to OVIS:m"
"393","real_series_d_default_clean","3","6","true","ze-ro e-ko-so OVIS:m"
"394","real_series_d_default_clean","3","6","true","ta-za su-ri-mo OVIS:m"
"395","real_series_d_default_clean","4","11","false","a-da-ra-ro da-wo ki-ri-jo-te OVIS:m"
"396","real_series_d_default_clean","2","5","true","a-pa-ni-jo OVIS:m"
"397","real_series_d_default_clean","3","9","false","e-ko-so e-ka-ra-e-we OVIS:m"
"398","real_series_d_default_clean","4","7","true","wo-wo ku-ta-to OVIS:m paOVIS:m"
"399","real_series_d_default_clean","4","6","true","*49-wo ra-to OVIS:m OVIS:f"
"400","real_series_d_default_clean","2","7","true","a-*56-no su-ki-ri-ta"
"401","real_series_d_default_clean","3","8","true","ma-ta-u-ro ku-ta-to OVIS:m"
"402","real_series_d_default_clean","3","7","true","wi-ro-jo pu-na-so OVIS:m"
"403","real_series_d_default_clean","2","4","true","ku-ta-to OVIS:m"
"404","real_series_d_default_clean","5","13","false","ra-to e-ka-ra-e-we a3-mi-re-we OVIS:m OVIS:m"
"405","real_series_d_default_clean","1","4","true","a-pi-je-ta"
"406","real_series_d_default_clean","2","3","true","da-wo OVIS:m"
"407","real_series_d_default_clean","2","3","true","pu-so OVIS:m"
"408","real_series_d_default_clean","4","7","true","a-ka-to ra-to OVIS:m OVIS:f"
"409","real_series_d_default_clean","2","3","true","pu-so OVIS:m"
"410","real_series_d_default_clean","2","4","true","ru-ki-to OVIS:m"
"411","real_series_d_default_clean","4","6","true","tu-ni-ja OVIS:m OVIS:f peOVIS:m"
"412","real_series_d_default_clean","1","4","true","qa-ra-i-so"
"413","real_series_d_default_clean","1","2","true","ka-to"
"414","real_series_d_default_clean","3","7","true","me-to-re ra-su-to OVIS:m"
"415","real_series_d_default_clean","5","11","false","ko-*18 e-ko-so u-ta-jo-jo OVIS:m OVIS:f"
"416","real_series_d_default_clean","3","5","true","sa-zo da-wo OVIS:m"
"417","real_series_d_default_clean","2","6","true","wo-ti-jo ku-ta-to"
"418","real_series_d_default_clean","2","3","true","pu-so OVIS:m"
"419","real_series_d_default_clean","3","8","true","ra-ja pe-ri-qo-te-jo OVIS:m"
"420","real_series_d_default_clean","2","4","true","ru-ki-to OVIS:m"
"421","real_series_d_default_clean","2","3","true","pu-so OVIS:m"
"422","real_series_d_default_clean","2","3","true","a-ka OVIS:m"
"423","real_series_d_default_clean","4","11","false","e-ka-ra-e-we a3-mi-re-we OVIS:m OVIS:m"
"424","real_series_d_default_clean","5","10","false","su-ri-mo u-ta-jo-jo OVIS:m OVIS:f oOVIS:m"
"425","real_series_d_default_clean","4","6","true","su-ri-mo OVIS:m OVIS:f paOVIS:m"
"426","real_series_d_default_clean","4","7","true","ko-ti ku-ta-to OVIS:m OVIS:f"
"427","real_series_d_default_clean","2","3","true","a-ka OVIS:m"
"428","real_series_d_default_clean","3","7","true","u-ra-jo ra-su-to OVIS:m"
"429","real_series_d_default_clean","4","6","true","u-ro2 ra-to OVIS:m OVIS:f"
"430","real_series_d_default_clean","4","6","true","su-ri-mo OVIS:m OVIS:f peOVIS:m"
"431","real_series_d_default_clean","2","6","true","to-sa ko-no-si-ja"
"432","real_series_d_default_clean","3","8","true","tu-ni-ja a-di-je-wo OVIS:m"
"433","real_series_d_default_clean","2","4","true","u-ta-no OVIS:m"
"434","real_series_d_default_clean","2","3","true","qa-mo OVIS:m"
"435","real_series_d_default_clean","4","7","true","da-mi-ni-jo OVIS:m LANA oLANA"
"436","real_series_d_default_clean","2","4","true","ti-ri-to OVIS:m"
"437","real_series_d_default_clean","3","8","true","tu-ni-ja u-ta-jo-jo OVIS:m"
"438","real_series_d_default_clean","4","8","true","pu-da-so ru-ki-to OVIS:m peOVIS:m"
"439","real_series_d_default_clean","3","4","true","e-ra OVIS:m OVIS:f"
"440","real_series_d_default_clean","5","11","false","to-ro se-to-i-ja a-te-jo OVIS:m oOVIS:m"
"441","real_series_d_default_clean","3","8","true","si-ri-pi-jo ru-ki-to OVIS:m"
"442","real_series_d_default_clean","4","9","false","pu-ri e-ra u-ta-jo-jo OVIS:m"
"443","real_series_d_default_clean","2","5","true","u-ta-jo-jo OVIS:m"
"444","real_series_d_default_clean","1","3","true","wi-na-jo"
"445","real_series_d_default_clean","3","5","true","*56-ko-we OVIS:m peOVIS:m"
"446","real_series_d_default_clean","5","11","false","su-po *56-ko-we ki-ri-jo-te OVIS:m oOVIS:m"
"447","real_series_d_default_clean","3","6","true","pe-ri-mo da-wo OVIS:m"
"448","real_series_d_default_clean","1","3","true","u-ta-jo"
"449","real_series_d_default_clean","5","11","false","je-zo da-ra-ko we-we-si-jo OVIS:m oOVIS:m"
"450","real_series_d_default_clean","4","6","true","ri-jo-no OVIS:m OVIS:f peOVIS:m"
"451","real_series_d_default_clean","2","3","true","pu-so OVIS:m"
"452","real_series_d_default_clean","2","6","true","no-sa-ro e-ko-so"
"453","real_series_d_default_clean","6","14","false","pe-po-ro ri-jo-no pe-ri-qo-te-jo OVIS:m OVIS:f oOVIS:m"
"454","real_series_d_default_clean","3","6","true","a3-to ri-jo-no OVIS:m"
"455","real_series_d_default_clean","3","8","true","ka-ra-u-ko u-ta-no OVIS:f"
"456","real_series_d_default_clean","5","7","true","e-ko-so OVIS:f WE kiOVIS:m okiOVIS:m"
"457","real_series_d_default_clean","2","4","true","da-*22-to OVIS:m"
"458","real_series_d_default_clean","5","8","true","a-ke-u ra-ja OVIS:m OVIS:f OVIS:m"
"459","real_series_d_default_clean","3","6","true","ti-ri-to pe-ko OVIS:m"
"460","real_series_d_default_clean","3","4","true","da-wo OVIS:m OVIS:f"
"461","real_series_d_default_clean","3","9","false","u-ta-jo-jo ki-ri-jo-te OVIS:m"
"462","real_series_d_default_clean","2","4","true","*56-ko-we OVIS:m"
"463","real_series_d_default_clean","2","4","true","u-ta-no kiOVIS:m"
"464","real_series_d_default_clean","5","8","true","sa-qa-re-jo OVIS:f LANA kiOVIS:m oLANA"
"465","real_series_d_default_clean","4","8","true","a-te-jo do-ti-jo OVIS:m LANA"
"466","real_series_d_default_clean","5","11","false","a-ko-ro ra-ja sa-qa-re-jo OVIS:f okiOVIS:m"
"467","real_series_d_default_clean","4","11","false","ka-ru-no po-ti-ni-ja-we-jo OVIS:f okiOVIS:m"
"468","real_series_d_default_clean","4","9","false","e-ko-so ko-ma-we-to OVIS:m oOVIS:m"
"469","real_series_d_default_clean","3","5","true","ti-ri-to OVIS:m OVIS:f"
"470","real_series_d_default_clean","3","6","true","qa-na-no-to OVIS:m OVIS:f"
"471","real_series_d_default_clean","5","9","false","e-ra u-ta-jo-jo OVIS:m OVIS:f oOVIS:m"
"472","real_series_d_default_clean","2","5","true","da-mi-ni-jo OVIS:m"
"473","real_series_d_default_clean","2","3","true","da-wo OVIS:m"
"474","real_series_d_default_clean","2","6","true","ta-ja-no e-ko-so"
"475","real_series_d_default_clean","4","14","false","te-wa-jo si-ja-du-we po-ti-ni-ja-we-jo OVIS:f"
"476","real_series_d_default_clean","3","11","false","a-di-ri-jo ka-to-ro se-to-i-ja"
"477","real_series_d_default_clean","2","5","true","te-jo e-ko-so"
"478","real_series_d_default_clean","1","3","true","ru-da-to"
"479","real_series_d_default_clean","4","10","false","ma-so-mo e-se-re-e-jo OVIS:f okiOVIS:m"
"480","real_series_d_default_clean","2","3","true","a-ka OVIS:m"
"481","real_series_d_default_clean","2","6","true","pe-ru-si-nwa po-ka"
"482","real_series_d_default_clean","1","7","true","po-ti-ni-ja-we-i-jo"
"483","real_series_d_default_clean","2","7","true","pa-i-to wi-jo-qo-ta"
"484","real_series_d_default_clean","2","6","true","wo-ro-to ru-ki-to"
"485","real_series_d_default_clean","1","4","true","ta-we-si-jo"
"486","real_series_d_default_clean","4","7","true","ru-ki-to pe-ko OVIS:m paOVIS:m"
"487","real_series_d_default_clean","1","4","true","da-te-we-ja"
"488","real_series_d_default_clean","2","5","true","pa-re e-ko-so"
"489","real_series_d_default_clean","4","11","false","ta-i-po pa-i-to we-we-si-jo OVIS:m"
"490","real_series_d_default_clean","2","4","true","e-ko-so OVIS:m"
"491","real_series_d_default_clean","3","8","true","a-nu-ko da-mi-ni-jo OVIS:m"
"492","real_series_d_default_clean","1","4","true","qa-na-no-to"
"493","real_series_d_default_clean","4","7","true","pa-ja-so ra-ja OVIS:m OVIS"
"494","real_series_d_default_clean","2","3","true","da-wo OVIS:f"
"495","real_series_d_default_clean","2","9","false","qa-sa-ro-we pe-ri-qo-ta-o"
"496","real_series_d_default_clean","4","7","true","si-ra-ko ra-ja OVIS:m OVIS:f"
"497","real_series_d_default_clean","4","7","true","du-to ru-ki-to OVIS:m peOVIS:m"
"498","real_series_d_default_clean","2","4","true","tu-ri-so OVIS:m"
"499","real_series_d_default_clean","1","2","true","e-ra"
"500","real_series_d_default_clean","1","4","true","ki-ri-jo-te"
"501","real_series_d_default_clean","2","4","true","ru-ki-to OVIS:m"
"502","real_series_d_default_clean","1","4","true","ko-ma-we-to"
"503","real_series_d_default_clean","1","4","true","qa-na-no-to"
"504","real_series_d_default_clean","2","3","true","qa-mo OVIS:m"
"505","real_series_d_default_clean","2","5","true","u-ta-jo-jo OVIS:f"
"506","real_series_d_default_clean","3","6","true","qa-na-no-to OVIS:m OVIS:f"
"507","real_series_d_default_clean","1","3","true","pa-i-to"
"508","real_series_d_default_clean","1","3","true","do-ti-ja"
"509","real_series_d_default_clean","1","2","true","qa-ra"
"510","real_series_d_default_clean","1","3","true","tu-ni-ja"
"511","real_series_d_default_clean","1","4","true","ko-ma-we-to"
"512","real_series_d_default_clean","3","8","true","po-ti-ni-ja-we-jo OVIS:f okiOVIS:m"
"513","real_series_d_default_clean","1","4","true","da-u-ta-ro"
"514","augmented_excluded_default","6","12","false","sa-qa-re-jo *56-ko-we-e OVIS:f LANA oOVIS:f okiOVIS:m"
"515","augmented_excluded_default","7","17","false","ma-di-qo po-ti-ni-ja-we-jo si-ja-du-we OVIS:f LANA okiOVIS:m oLANA"
"516","augmented_excluded_default","7","17","false","a-ko-i-da po-ti-ni-ja-we-jo qa-nwa-so OVIS:f LANA okiOVIS:m oLANA"
"517","augmented_excluded_default","8","15","false","ta-mi-de-so sa-qa-re-jo e-ra OVIS:f LANA oLANA oOVIS:f okiOVIS:m"
"518","augmented_excluded_default","7","17","false","ke-u-sa po-ti-ni-ja-we-jo si-ja-du-we OVIS:f LANA okiOVIS:m oLANA"
"519","augmented_excluded_default","8","15","false","si-da-jo e-se-re-e-jo ma-ri OVIS:f kiOVIS:m LANA okiOVIS:m oLANA"
"520","augmented_excluded_default","8","14","false","pa-za-ti sa-qa-re-jo ma-ri OVIS:f LANA oLANA oOVIS:f okiOVIS:m"
"521","augmented_excluded_default","7","15","false","i-pe-ta e-se-re-e-jo su-ri-mo OVIS:f LANA oOVIS:f okiOVIS:m"
"522","augmented_excluded_default","7","16","false","*18-jo po-ti-ni-ja-we-jo si-ja-du-we OVIS:f LANA okiOVIS:m oLANA"
"523","augmented_excluded_default","6","12","false","e-se-re-e-jo ra-su-to OVIS:f LANA okiOVIS:m LANA"
"524","augmented_excluded_default","4","11","false","ka-ta-wo da-mi-ni-jo ku-ta-to OVIS:m"
"525","augmented_excluded_default","4","11","false","au-ri-jo da-mi-ni-jo ku-ta-to OVIS:m"
